"","calenderWeek","year","day","month","date","cases","deaths","A00-A04_Cases","A00-A04_Deaths","A05-A14_Cases","A05-A14_Deaths","A15-A34_Cases","A15-A34_Deaths","A35-A59_Cases","A35-A59_Deaths","A60-A79_Cases","A60-A79_Deaths","A80+_Cases","A80+_Deaths","unbekannt_Cases","unbekannt_Deaths","COM_FirstDose","COM_SecondDose","COM_DoseAdditional1","COM_Received","MOD_FirstDose","MOD_SecondDose","MOD_DoseAdditional1","MOD_Received","AZ_FirstDose","AZ_SecondDose","AZ_DoseAdditional1","AZ_Received","JANSS_FirstDose","JANSS_SecondDose","JANSS_DoseAdditional1","JANSS_Received","cummulative_COM_FirstDose","cummulative_COM_SecondDose","cummulative_COM_DoseAdditional1","cummulative_COM_Received","cummulative_MOD_FirstDose","cummulative_MOD_SecondDose","cummulative_MOD_DoseAdditional1","cummulative_MOD_Received","cummulative_AZ_FirstDose","cummulative_AZ_SecondDose","cummulative_AZ_DoseAdditional1","cummulative_AZ_Received","cummulative_JANSS_FirstDose","cummulative_JANSS_SecondDose","cummulative_JANSS_DoseAdditional1","cummulative_JANSS_Received","tests_done","testing_rate","positivity_rate","number_hosp","BanOnAllEvents","BanOnAllEventsPartial","ClosDaycare","ClosDaycarePartial","ClosPrim","ClosPrimPartial","ClosPubAny","ClosPubAnyPartial","ClosSec","ClosSecPartial","ClosureOfPublicTransportPartial","EntertainmentVenues","EntertainmentVenuesPartial","GymsSportsCentres","GymsSportsCentresPartial","HotelsOtherAccommodationPartial","IndoorOver100","IndoorOver1000","IndoorOver50","IndoorOver500","MasksMandatoryAllSpacesPartial","MasksMandatoryClosedSpaces","MasksMandatoryClosedSpacesPartial","MasksVoluntaryAllSpaces","MassGather50","MassGather50Partial","MassGatherAll","MassGatherAllPartial","NonEssentialShops","NonEssentialShopsPartial","OutdoorOver100","OutdoorOver500","PlaceOfWorshipPartial","PrivateGatheringRestrictions","PrivateGatheringRestrictionsPartial","QuarantineForInternationalTravellers","QuarantineForInternationalTravellersPartial","RestaurantsCafes","RestaurantsCafesPartial","SocialCirclePartial","StayHomeGen","StayHomeGenPartial","StayHomeOrderPartial","Teleworking","TeleworkingPartial","number_sequenced","percent_cases_sequenced","AT.1_number_detections_variant","AT.1_percent_variant","AY.4.2_number_detections_variant","AY.4.2_percent_variant","B.1.1.529_number_detections_variant","B.1.1.529_percent_variant","B.1.1.7_number_detections_variant","B.1.1.7_percent_variant","B.1.1.7+E484K_number_detections_variant","B.1.1.7+E484K_percent_variant","B.1.351_number_detections_variant","B.1.351_percent_variant","B.1.427/B.1.429_number_detections_variant","B.1.427/B.1.429_percent_variant","B.1.525_number_detections_variant","B.1.525_percent_variant","B.1.526_number_detections_variant","B.1.526_percent_variant","B.1.616_number_detections_variant","B.1.616_percent_variant","B.1.617_number_detections_variant","B.1.617_percent_variant","B.1.617.1_number_detections_variant","B.1.617.1_percent_variant","B.1.617.2_number_detections_variant","B.1.617.2_percent_variant","B.1.617.3_number_detections_variant","B.1.617.3_percent_variant","B.1.620_number_detections_variant","B.1.620_percent_variant","B.1.621_number_detections_variant","B.1.621_percent_variant","B.1.640_number_detections_variant","B.1.640_percent_variant","C.1.2_number_detections_variant","C.1.2_percent_variant","C.37_number_detections_variant","C.37_percent_variant","P.1_number_detections_variant","P.1_percent_variant","P.3_number_detections_variant","P.3_percent_variant","UNK_number_detections_variant","UNK_percent_variant","Other_number_detections_variant","Other_percent_variant"
"270","37","2021","19","09",2021-09-19,2782,20,124,0,551,0,945,0,893,2,189,5,79,13,1,0,425852,639280,176190,1089264,16506,41278,6412,0,1941,5051,10,1706560,84646,0,76,56230,39164554,40891881,365211,85186653,4444975,5128636,18617,10061780,9226834,3446652,67,21459480,3087375,0,650,4426775,982150,1180.94125424775,6.25637631726315,1526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9185,0.149478412290266,0,0,44,0.00479041916167665,0,0,1,0.000108873162765378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13275,1.4452912357104,0,0,0,0,5,0.000544365813826892,0,0,0,0,0,0,0,0,0,0,2,0.000217746325530757,12,0.00130647795318454
"271","38","2021","20","09",2021-09-20,5419,57,226,0,1159,0,1782,0,1665,3,406,22,180,32,1,0,364884,624930,217797,1021818,10771,34113,8871,0,1396,3369,13,4102800,69604,0,43,35795,39529438,41516811,583008,86208471,4455746,5162749,27488,10061780,9228230,3450021,80,25562280,3156979,0,693,4462570,961979,1156.68755976174,5.57226301197843,1532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8563,0.159745541377509,0,0,47,0.00548873058507532,0,0,2,0.000233563003620227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12354,1.44271867336214,0,0,0,0,1,0.000116781501810113,0,0,0,0,0,0,2,0.000233563003620227,0,0,3,0.00035034450543034,16,0.00186850402896181
"272","38","2021","21","09",2021-09-21,11251,55,488,0,2501,0,3573,0,3660,5,778,18,244,32,7,0,364884,624930,217797,1021818,10771,34113,8871,0,1396,3369,13,4102800,69604,0,43,35795,39529438,41516811,583008,86208471,4455746,5162749,27488,10061780,9228230,3450021,80,25562280,3156979,0,693,4462570,961979,1156.68755976174,5.57226301197843,1495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8563,0.159745541377509,0,0,47,0.00548873058507532,0,0,2,0.000233563003620227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12354,1.44271867336214,0,0,0,0,1,0.000116781501810113,0,0,0,0,0,0,2,0.000233563003620227,0,0,3,0.00035034450543034,16,0.00186850402896181
"273","38","2021","22","09",2021-09-22,10452,56,453,0,2223,0,3477,0,3267,9,763,11,264,36,5,0,364884,624930,217797,1021818,10771,34113,8871,0,1396,3369,13,4102800,69604,0,43,35795,39529438,41516811,583008,86208471,4455746,5162749,27488,10061780,9228230,3450021,80,25562280,3156979,0,693,4462570,961979,1156.68755976174,5.57226301197843,1492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8563,0.159745541377509,0,0,47,0.00548873058507532,0,0,2,0.000233563003620227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12354,1.44271867336214,0,0,0,0,1,0.000116781501810113,0,0,0,0,0,0,2,0.000233563003620227,0,0,3,0.00035034450543034,16,0.00186850402896181
"274","38","2021","23","09",2021-09-23,9089,50,404,0,2116,0,2901,0,2746,4,655,19,266,27,1,0,364884,624930,217797,1021818,10771,34113,8871,0,1396,3369,13,4102800,69604,0,43,35795,39529438,41516811,583008,86208471,4455746,5162749,27488,10061780,9228230,3450021,80,25562280,3156979,0,693,4462570,961979,1156.68755976174,5.57226301197843,1451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8563,0.159745541377509,0,0,47,0.00548873058507532,0,0,2,0.000233563003620227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12354,1.44271867336214,0,0,0,0,1,0.000116781501810113,0,0,0,0,0,0,2,0.000233563003620227,0,0,3,0.00035034450543034,16,0.00186850402896181
"275","38","2021","24","09",2021-09-24,8404,55,352,0,1780,0,2747,0,2678,3,592,17,254,35,1,0,364884,624930,217797,1021818,10771,34113,8871,0,1396,3369,13,4102800,69604,0,43,35795,39529438,41516811,583008,86208471,4455746,5162749,27488,10061780,9228230,3450021,80,25562280,3156979,0,693,4462570,961979,1156.68755976174,5.57226301197843,1424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8563,0.159745541377509,0,0,47,0.00548873058507532,0,0,2,0.000233563003620227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12354,1.44271867336214,0,0,0,0,1,0.000116781501810113,0,0,0,0,0,0,2,0.000233563003620227,0,0,3,0.00035034450543034,16,0.00186850402896181
"276","38","2021","25","09",2021-09-25,6353,42,291,0,1256,0,2125,1,2021,2,492,12,167,27,1,0,364884,624930,217797,1021818,10771,34113,8871,0,1396,3369,13,4102800,69604,0,43,35795,39529438,41516811,583008,86208471,4455746,5162749,27488,10061780,9228230,3450021,80,25562280,3156979,0,693,4462570,961979,1156.68755976174,5.57226301197843,1427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8563,0.159745541377509,0,0,47,0.00548873058507532,0,0,2,0.000233563003620227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12354,1.44271867336214,0,0,0,0,1,0.000116781501810113,0,0,0,0,0,0,2,0.000233563003620227,0,0,3,0.00035034450543034,16,0.00186850402896181
"277","38","2021","26","09",2021-09-26,2640,24,120,0,542,0,870,1,836,1,198,8,73,14,1,0,364884,624930,217797,1021818,10771,34113,8871,0,1396,3369,13,4102800,69604,0,43,35795,39529438,41516811,583008,86208471,4455746,5162749,27488,10061780,9228230,3450021,80,25562280,3156979,0,693,4462570,961979,1156.68755976174,5.57226301197843,1427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8563,0.159745541377509,0,0,47,0.00548873058507532,0,0,2,0.000233563003620227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12354,1.44271867336214,0,0,0,0,1,0.000116781501810113,0,0,0,0,0,0,2,0.000233563003620227,0,0,3,0.00035034450543034,16,0.00186850402896181
"278","39","2021","27","09",2021-09-27,5760,59,232,0,1192,0,1848,1,1839,3,440,17,207,38,2,0,286232,473756,203386,964326,6670,17123,5658,0,2144,2539,11,1482890,47726,0,46,38300,39815670,41990567,786394,87172797,4462416,5179872,33146,10061780,9230374,3452560,91,27045170,3204705,0,739,4500870,963970,1159.08154646154,5.85744369638059,1424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7138,0.126416831963729,0,0,72,0.0100868590641636,0,0,5,0.000700476323900252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10804,1.51358924068367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000280190529560101,6,0.000840571588680303
"279","39","2021","28","09",2021-09-28,12642,65,459,0,2794,0,3838,0,4226,14,958,18,364,33,3,0,286232,473756,203386,964326,6670,17123,5658,0,2144,2539,11,1482890,47726,0,46,38300,39815670,41990567,786394,87172797,4462416,5179872,33146,10061780,9230374,3452560,91,27045170,3204705,0,739,4500870,963970,1159.08154646154,5.85744369638059,1403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7138,0.126416831963729,0,0,72,0.0100868590641636,0,0,5,0.000700476323900252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10804,1.51358924068367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000280190529560101,6,0.000840571588680303
"280","39","2021","29","09",2021-09-29,11376,80,461,0,2571,0,3437,1,3634,11,898,25,372,43,3,0,286232,473756,203386,964326,6670,17123,5658,0,2144,2539,11,1482890,47726,0,46,38300,39815670,41990567,786394,87172797,4462416,5179872,33146,10061780,9230374,3452560,91,27045170,3204705,0,739,4500870,963970,1159.08154646154,5.85744369638059,1351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7138,0.126416831963729,0,0,72,0.0100868590641636,0,0,5,0.000700476323900252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10804,1.51358924068367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000280190529560101,6,0.000840571588680303
"281","39","2021","30","09",2021-09-30,9501,61,392,0,2121,0,3030,2,2939,7,756,19,261,33,2,0,286232,473756,203386,964326,6670,17123,5658,0,2144,2539,11,1482890,47726,0,46,38300,39815670,41990567,786394,87172797,4462416,5179872,33146,10061780,9230374,3452560,91,27045170,3204705,0,739,4500870,963970,1159.08154646154,5.85744369638059,1342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7138,0.126416831963729,0,0,72,0.0100868590641636,0,0,5,0.000700476323900252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10804,1.51358924068367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000280190529560101,6,0.000840571588680303
"282","39","2021","01","10",2021-10-01,8383,59,325,0,1685,0,2662,0,2722,6,690,18,299,35,0,0,286232,473756,203386,964326,6670,17123,5658,0,2144,2539,11,1482890,47726,0,46,38300,39815670,41990567,786394,87172797,4462416,5179872,33146,10061780,9230374,3452560,91,27045170,3204705,0,739,4500870,963970,1159.08154646154,5.85744369638059,1344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7138,0.126416831963729,0,0,72,0.0100868590641636,0,0,5,0.000700476323900252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10804,1.51358924068367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000280190529560101,6,0.000840571588680303
"283","39","2021","02","10",2021-10-02,6151,46,234,0,1210,0,1994,0,2013,7,511,20,188,19,1,0,286232,473756,203386,964326,6670,17123,5658,0,2144,2539,11,1482890,47726,0,46,38300,39815670,41990567,786394,87172797,4462416,5179872,33146,10061780,9230374,3452560,91,27045170,3204705,0,739,4500870,963970,1159.08154646154,5.85744369638059,1320,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7138,0.126416831963729,0,0,72,0.0100868590641636,0,0,5,0.000700476323900252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10804,1.51358924068367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000280190529560101,6,0.000840571588680303
"284","39","2021","03","10",2021-10-03,2649,24,102,0,446,0,878,0,933,2,224,8,66,14,0,0,286232,473756,203386,964326,6670,17123,5658,0,2144,2539,11,1482890,47726,0,46,38300,39815670,41990567,786394,87172797,4462416,5179872,33146,10061780,9230374,3452560,91,27045170,3204705,0,739,4500870,963970,1159.08154646154,5.85744369638059,1320,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7138,0.126416831963729,0,0,72,0.0100868590641636,0,0,5,0.000700476323900252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10804,1.51358924068367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000280190529560101,6,0.000840571588680303
"285","40","2021","04","10",2021-10-04,5659,54,161,0,1155,0,1726,0,1936,7,497,19,182,28,2,0,246227,414943,211594,873666,5610,10636,6468,54090,2349,1337,5,688290,34617,0,21,35685,40061897,42405510,997988,88046463,4468026,5190508,39614,10115870,9232723,3453897,96,27733460,3239322,0,760,4536555,957725,1151.57253242827,6.05131953326895,1336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6424,0.110844620826503,0,0,67,0.0104296388542964,0,0,2,0.000311332503113325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10540,1.64072229140722,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000155666251556663,0,0,1,0.000155666251556663,1,0.000155666251556663
"286","40","2021","05","10",2021-10-05,12219,86,360,0,2531,0,3592,0,4254,6,1100,24,379,56,3,0,246227,414943,211594,873666,5610,10636,6468,54090,2349,1337,5,688290,34617,0,21,35685,40061897,42405510,997988,88046463,4468026,5190508,39614,10115870,9232723,3453897,96,27733460,3239322,0,760,4536555,957725,1151.57253242827,6.05131953326895,1348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6424,0.110844620826503,0,0,67,0.0104296388542964,0,0,2,0.000311332503113325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10540,1.64072229140722,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000155666251556663,0,0,1,0.000155666251556663,1,0.000155666251556663
"287","40","2021","06","10",2021-10-06,11105,91,377,0,2240,0,3383,1,3738,9,982,28,379,53,6,0,246227,414943,211594,873666,5610,10636,6468,54090,2349,1337,5,688290,34617,0,21,35685,40061897,42405510,997988,88046463,4468026,5190508,39614,10115870,9232723,3453897,96,27733460,3239322,0,760,4536555,957725,1151.57253242827,6.05131953326895,1347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6424,0.110844620826503,0,0,67,0.0104296388542964,0,0,2,0.000311332503113325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10540,1.64072229140722,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000155666251556663,0,0,1,0.000155666251556663,1,0.000155666251556663
"288","40","2021","07","10",2021-10-07,10126,78,331,0,2110,0,3175,0,3224,3,918,21,364,54,4,0,246227,414943,211594,873666,5610,10636,6468,54090,2349,1337,5,688290,34617,0,21,35685,40061897,42405510,997988,88046463,4468026,5190508,39614,10115870,9232723,3453897,96,27733460,3239322,0,760,4536555,957725,1151.57253242827,6.05131953326895,1364,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6424,0.110844620826503,0,0,67,0.0104296388542964,0,0,2,0.000311332503113325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10540,1.64072229140722,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000155666251556663,0,0,1,0.000155666251556663,1,0.000155666251556663
"289","40","2021","08","10",2021-10-08,9211,67,279,0,1779,0,2931,1,3059,7,850,25,312,34,1,0,246227,414943,211594,873666,5610,10636,6468,54090,2349,1337,5,688290,34617,0,21,35685,40061897,42405510,997988,88046463,4468026,5190508,39614,10115870,9232723,3453897,96,27733460,3239322,0,760,4536555,957725,1151.57253242827,6.05131953326895,1343,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6424,0.110844620826503,0,0,67,0.0104296388542964,0,0,2,0.000311332503113325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10540,1.64072229140722,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000155666251556663,0,0,1,0.000155666251556663,1,0.000155666251556663
"290","40","2021","09","10",2021-10-09,7023,47,257,1,1348,0,2163,0,2322,5,688,19,244,22,1,0,246227,414943,211594,873666,5610,10636,6468,54090,2349,1337,5,688290,34617,0,21,35685,40061897,42405510,997988,88046463,4468026,5190508,39614,10115870,9232723,3453897,96,27733460,3239322,0,760,4536555,957725,1151.57253242827,6.05131953326895,1333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6424,0.110844620826503,0,0,67,0.0104296388542964,0,0,2,0.000311332503113325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10540,1.64072229140722,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000155666251556663,0,0,1,0.000155666251556663,1,0.000155666251556663
"291","40","2021","10","10",2021-10-10,2637,31,90,0,442,0,837,0,896,4,264,6,108,21,0,0,246227,414943,211594,873666,5610,10636,6468,54090,2349,1337,5,688290,34617,0,21,35685,40061897,42405510,997988,88046463,4468026,5190508,39614,10115870,9232723,3453897,96,27733460,3239322,0,760,4536555,957725,1151.57253242827,6.05131953326895,1337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6424,0.110844620826503,0,0,67,0.0104296388542964,0,0,2,0.000311332503113325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10540,1.64072229140722,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000155666251556663,0,0,1,0.000155666251556663,1,0.000155666251556663
