country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.427/B.1.429,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.525,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.526,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.616,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.617,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.617.1,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.617.2,534,537,99.4
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.617.3,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.620,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.621,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,B.1.640,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,C.1.2,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,C.37,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,P.1,2,537,0.4
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,P.3,0,537,0.0
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,UNK,1,,
Finland,FI,2021-32,GISAID,5121,538,10.5,Yes,Other,0,537,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,AT.1,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,AY.4.2,1,485,0.2
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.1.529,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.1.7,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.1.7+E484K,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.351,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.427/B.1.429,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.525,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.526,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.616,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.617,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.617.1,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.617.2,484,485,99.8
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.617.3,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.620,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.621,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,B.1.640,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,C.1.2,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,C.37,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,P.1,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,P.3,0,485,0.0
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,UNK,1,,
Finland,FI,2021-33,GISAID,4313,486,11.3,Yes,Other,0,485,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,AT.1,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,AY.4.2,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.1.529,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.1.7,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.1.7+E484K,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.351,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.427/B.1.429,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.525,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.526,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.616,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.617,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.617.1,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.617.2,442,442,100.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.617.3,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.620,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.621,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,B.1.640,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,C.1.2,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,C.37,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,P.1,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,P.3,0,442,0.0
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,UNK,1,,
Finland,FI,2021-34,GISAID,4125,443,10.7,Yes,Other,0,442,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,AT.1,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,AY.4.2,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.1.529,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.1.7,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.1.7+E484K,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.351,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.427/B.1.429,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.525,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.526,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.616,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.617,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.617.1,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.617.2,556,556,100.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.617.3,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.620,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.621,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,B.1.640,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,C.1.2,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,C.37,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,P.1,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,P.3,0,556,0.0
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,UNK,0,,
Finland,FI,2021-35,GISAID,3829,556,14.5,Yes,Other,0,556,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,AT.1,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,AY.4.2,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.1.529,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.1.7,1,338,0.3
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.1.7+E484K,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.351,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.427/B.1.429,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.525,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.526,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.616,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.617,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.617.1,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.617.2,337,338,99.7
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.617.3,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.620,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.621,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,B.1.640,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,C.1.2,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,C.37,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,P.1,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,P.3,0,338,0.0
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,UNK,1,,
Finland,FI,2021-36,GISAID,3084,339,11.0,Yes,Other,0,338,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,AT.1,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,AY.4.2,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.1.529,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.1.7,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.1.7+E484K,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.351,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.427/B.1.429,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.525,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.526,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.616,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.617,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.617.1,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.617.2,403,403,100.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.617.3,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.620,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.621,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,B.1.640,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,C.1.2,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,C.37,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,P.1,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,P.3,0,403,0.0
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,UNK,7,,
Finland,FI,2021-37,GISAID,2765,410,14.8,Yes,Other,0,403,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,AT.1,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,AY.4.2,1,463,0.2
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.1.529,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.1.7,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.1.7+E484K,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.351,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.427/B.1.429,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.525,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.526,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.616,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.617,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.617.1,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.617.2,462,463,99.8
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.617.3,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.620,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.621,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,B.1.640,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,C.1.2,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,C.37,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,P.1,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,P.3,0,463,0.0
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,UNK,1,,
Finland,FI,2021-38,GISAID,2974,464,15.6,Yes,Other,0,463,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,AT.1,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,AY.4.2,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.1.529,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.1.7,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.1.7+E484K,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.351,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.427/B.1.429,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.525,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.526,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.616,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.617,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.617.1,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.617.2,444,444,100.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.617.3,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.620,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.621,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,B.1.640,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,C.1.2,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,C.37,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,P.1,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,P.3,0,444,0.0
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,UNK,0,,
Finland,FI,2021-39,GISAID,3855,444,11.5,Yes,Other,0,444,0.0
Finland,FI,2021-40,GISAID,4207,180,4.3,Yes,AT.1,0,180,0.0
Finland,FI,2021-40,GISAID,4207,180,4.3,Yes,AY.4.2,0,180,0.0
Finland,FI,2021-40,GISAID,4207,180,4.3,Yes,B.1.1.529,0,180,0.0
Finland,FI,2021-40,GISAID,4207,180,4.3,Yes,B.1.1.7,0,180,0.0
Finland,FI,2021-40,GISAID,4207,180,4.3,Yes,B.1.1.7+E484K,0,180,0.0
Finland,FI,2021-40,GISAID,4207,180,4.3,Yes,B.1.351,0,180,0.0
Finland,FI,2021-40,GISAID,4207,180,4.3,Yes,B.1.427/B.1.429,0,180,0.0
